edu_name
"['Soochow University', '臺南縣私立黎明高級中學']"
"['國立臺北大學National Taipei University', '國立中央大學']"
"['Doshisha University', 'Soochow University', '東吳企管', '台北市立松山高中']"
['Empty']
['國立東華大學']
['Harbor High School']
"['National Tsing Hua University', '國立中山大學', '國立竹東高級中學', '國立竹東高級中學']"
['Empty']
"['國立臺灣大學 National Taiwan University', '國立台灣師範大學附屬高級中學', 'National Taiwan University']"
['東吳大學']
['臺灣師範大學心輔系']
['Empty']
['Empty']
['Empty']
['Empty']
['台灣大學']
['Empty']
['Empty']
['Empty']
['Empty']
"['中華技術學院', '清雲技術學院', '國立瑞芳高級工業學校', '瑞芳高工', '南榮國中']"
"['長榮大學', '國立屏東商業技術學院  經營管理研究所', '曾文家商']"
['Empty']
['嘉義農專']
['Empty']
['健行科技大學']
['Empty']
"['國立東華大學 National Dong Hwa University', '台北縣立錦和高級中學', '台北縣立永平高級中學']"
['宜寧中學']
"['復興國中', '靜心小學', '文德女中']"
['Empty']
"['景文技術學院', '新北市蘆洲區三民國中', '東海高職']"
['Empty']
"['逢甲大學', 'TCSSH', '國立臺中第二高級中學']"
['Empty']
['Empty']
['世新大學']
"['Fu Jen Catholic University', '內湖高中']"
"['國立中正大學', '花蓮師範學院', '興國中學']"
['Empty']
['Empty']
"['Fu-Jen Catholic University', '嘉揚高中', '嘉楊', '國立中興高級中學', '五育中學', '五育高中', '私立五育高級中學', '嘉陽高中', '嘉陽高中']"
"['中正高工 KHccvs', '朝陽科技大學', '朝陽科技大學學生會']"
"['東南科技大學', '開南']"
"['其它', '東方商工']"
"['成功大學', '高雄市立左營高中', '國立中央大學']"
['Empty']
"['正修科技大學', '國立屏東科技大學']"
"['國立清華大學National Tsing Hua University', '國立清華大學National Tsing Hua University']"
['Empty']
"['台南科技大學', '基隆市立暖暖高級中學', '台北市私立華岡藝術學校']"
"['臺灣師範師大學 National Taiwan Normal University', '國立東華大學', 'Ndhu', '蘭陽女中', '國立蘭陽女子高級中學']"
"['東吳大學', '新北市立板橋高級中學']"
['社會大學']
['Empty']
['Empty']
['Empty']
"['臺北醫學大學', '台北醫學大學']"
"['明湖國中', '南湖國小']"
['Empty']
['Empty']
['Empty']
"['國立虎尾科技大學', '國立虎尾科技大學']"
"['桃園創新技術學院', '大明高中', '宜寧中學']"
['Empty']
"['NCUE', '彰師大', '國立高雄師範大學']"
"['靜修女子中學', '蘭州國中']"
['Empty']
"['健行工商專校', '平鎮國中']"
['Empty']
"['佛光大學', '徐匯中學']"
['國立中正大學']
['Empty']
['Empty']
"['弘光科技大學', '高雄市私立樹德家商']"
['Empty']
['Empty']
"['東吳大學法律系', '國立臺南第二高級中學']"
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
"['高苑技術學院', '高苑科技大學', '逄甲大學']"
"['嘉南藥理科技大學', '樹人醫專']"
['Empty']
['Empty']
['新豐國中']
['東勢高工']
['Empty']
"['實踐大學', '文化大學', '臺北市立和平高級中學']"
"['國立臺灣大學 National Taiwan University', '北興國中']"
['Empty']
"['台灣大學', '中正大學', '天主教黎明高級中學']"
['Empty']
['Empty']
['Empty']
['Empty']
"['台中一中', '台灣大學', 'National Taiwan University']"
"['家裡蹲大學', '國立北港高級中學']"
['Empty']
['Empty']
['Empty']
['Ravenclaw']
['真理大學']
['社會大學']
"['元培科技大學', '桃園育達高中', '育達高級中學']"
['Empty']
['育民工家']
['Empty']
['Empty']
['穀保家商']
"['大葉大學', '臺中縣私立明道高級中學']"
['Empty']
['Empty']
['Empty']
"['中華民國陸軍軍官學校', '智光商職', '智光商工']"
['Empty']
"['加里敦大學', '高雄市私立立志中學']"
['Empty']
['Empty']
['Empty']
['國立中央大學']
['私立中台科技大學']
['Empty']
['Empty']
['國立台北大學']
['Empty']
['Empty']
"['國立新店高級中學', '臺北大學', '國立台北大學']"
"['國立交通大學', '高雄女中']"
"['格致高級中學', '蘆洲國中']"
['Empty']
['Empty']
['Empty']
['醒吾科技大學']
['國立政治大學   National Chengchi University (NCCU)']
['Empty']
['Empty']
['Empty']
"['台北科技大學(台北工專)', '苗栗農工化工科']"
['Empty']
['Empty']
['Empty']
"['國立清華大學', '新竹高中']"
"['嘉南藥理科技大學', '亞洲工商', '亞洲餐旅']"
"['溪崑國中', '吳鳳技術學院', '私立光啟高中', '光啟高中(機工科)', '光啟高中']"
['Empty']
"['成功高中', '臺北市立成功高級中學', '國立成功大學 National Cheng Kung University', 'National Cheng Kung University', 'National Cheng Kung University']"
['Empty']
['社會大學']
['Empty']
"['國立聯合大學', '國立陽明高中']"
"['親民技術學院', '吳鳳技術學院', '正德']"
['大仁科技大學']
"['師大附中', '國立清華大學National Tsing Hua University']"
['蘇澳海事']
['Empty']
"['國立清華大學National Tsing Hua University', '國立台南女中', '昭明國中']"
"['國立清華大學National Tsing Hua University', '國立武陵高級中學']"
['Empty']
['Empty']
['亞洲大學']
['國立花蓮高級農業職業學校']
"['馬公高中', '國立中山大學']"
['高雄市立新興高級中學']
"['Far East University', '國立屏東高級工業職業學校']"
['中華醫專']
"['私立長榮高級中學 Chang Jung Senior High School', '台南市私立長榮中學', '長榮高中']"
"['清華大學 National Tsing Hua University', '國立中壢高級中學', '清華大學資訊工程學系 NTHU Department of Computer', '仁和國中']"
"['輔仁大學', '臺北市立成功高級中學']"
"['華夏技術學院', '耕莘健康管理專科學校', '木柵高工']"
"['大華技術學院', '宜蘭高商']"
['Empty']
['清華大學 National Tsing Hua University']
['Empty']
"['淡江大學', '臺北市立東湖國中', '國立基隆高級商工職業學校']"
"['中國', '育達']"
['新埔']
['Empty']
['Empty']
"['台灣大學', 'Taipei Municipal Chien Kuo High School']"
['中華民國陸軍軍官學校']
"['台北市立大同高中', '中央大學']"
['Empty']
['成功工商']
"['興國高中', '台南縣私立興國高級中學', '興國中學']"
"['國立臺灣大學 National Taiwan University', '國立成功大學 National Cheng Kung University', '國立台中一中', '西苑高中國中部']"
"['台南家專', '台南女子技術學院']"
"['南開科技大學', '南開科大', '國姓國中']"
['社會大學']
"['中山醫學大學', '香山高中']"
"['海青工商', '舊城國小']"
['Empty']
"['MCUT', '明志科技大學 M.C.U.T(Taiwan)', '明志科技大學', '私立南山高級中學', '新北市私立南山高級中學']"
"['國立清華大學National Tsing Hua University', 'Taipei Fushing Private School']"
"['國立成功大學 National Cheng Kung University', '台南一中', '建興國中', '志開國小']"
['Empty']
"['吳鳳技術學院', '高雄應用科技大學']"
"['淡江大學', '臺北市私立再興高級中學']"
"['國立花蓮教育大學', '國立東華大學', '國立花蓮師範學院', '內壢高中']"
['Asia University 亞洲大學']
['None']
['遠東科技大學']
['社會大學']
"['衛道中學', '國立清華大學National Tsing Hua University']"
"['東吳大學', '實踐大學', '國立新店高級中學']"
['Empty']
"['國立鳳山高級商工職業學校', '省鳳商工', '國立鳳山高級商工職業學校', '中庄國中', '國立屏東科技大學', '國立屏東科技大學']"
['國立清華大學National Tsing Hua University']
['Empty']
['Empty']
['Empty']
"['國防大學 (中華民國)', '萬能高職']"
"['三重商工', '國立三重高級商工職業學校', '福豐國中']"
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
"['嶺東科技大學視覺傳達設計系', '桃園縣天主教振聲高級中學', '天主教振聲高級中學', '振聲高中廣設科', '振聲高中', '桃園市立南崁國民中學', '南崁國中']"
['Empty']
['Empty']
['Empty']
"['國立清華大學National Tsing Hua University', '臺北市立成功高級中學']"
"['國立台南高商', '台南高商廣告設計科', '台南市立中山國中', '國立雲林科技大學YunTech']"
['Empty']
['Empty']
"['UCL', 'National Taiwan University', '台灣大學', '基隆女中']"
"['中國科技大學', '稻江商職', '稻江']"
['Empty']
['Empty']
['四維高中']
"['逢甲大學水利工程', '逢甲大學', '泰山高中']"
"['國立清華大學National Tsing Hua University', '國立武陵高級中學']"
['Empty']
"['高雄市立新興高級中學', '高雄醫學大學 香粧品學系']"
['Empty']
"['國立清華大學National Tsing Hua University', '清華大學 National Tsing Hua University', '台北市立建國高級中學', '仁愛國中']"
['國立佳冬高級農業職業學校']
"['國立清華大學National Tsing Hua University', '國立台南女中', '善化國中']"
['啟英高級中學']
['Empty']
['Empty']
"['德明技術學院', '台南應用科技大學', '郭九創業育成中心']"
"['國立清華大學National Tsing Hua University', 'Foon Yew High School Kulai']"
['Empty']
"['San Jose State University', 'Case Western Reserve University', 'Soochow University', '永春高中']"
['Empty']
['Empty']
"['國立高雄師範大學', '高雄市立三民高中']"
"['國立成功大學', '台中科技大學', '西苑高中國中部']"
['Empty']
"['清華大學 National Tsing Hua University', '民德國中', '台南女中']"
['大明高中']
"['輔仁大學 Fu Jen Catholic University', '鳳新高級中學']"
['Empty']
['Empty']
['國立臺灣師範大學 National Taiwan Normal University']
['台東大學']
"['台中教育大學', '不知道', '台南護校']"
['Empty']
"['中華科技大學', '德明技術學院', '台北市私立育達高級商業家事職業學校']"
['台灣教牧心理研究院']
['Empty']
['新店高中']
['基督教協同高級中學']
['Empty']
['Empty']
['Empty']
['臺北市私立延平高級中學']
['台南科技大學']
['Empty']
['Empty']
['署光女中']
"['國立中正大學', '台北市立松山高中']"
['Empty']
['花蓮高工']
"['Fu Jen Catholic University', '輔仁大學']"
"['樹德科技大學', '高雄市立三民高級家事商業職業學校']"
"['國立陽明大學', '國立中央大學', '台北市立百齡高中', '百齡國中', '百齡國小']"
"['景文專校', '景文技術學院', '私立金甌女中']"
['Empty']
"['東南科技大學', '智光商職', '大誠高中']"
"['銘傳大學', '成功高中', '高雄師範大學']"
['新竹縣財團法人私立忠信學校 Chung Hsin High School']
['台中家商']
['Empty']
['Empty']
"['明台家商', '明台高中']"
['Empty']
"['台北市立育成高中', '華夏技術學院', '臺北市立敦化國中', '華夏技術學院', '敦化國中', '育成高中']"
"['清華大學 National Tsing Hua University', '臺北市立中正國民中學', '台北市立建國高級中學']"
"['元智大學', '育成高中']"
"['復興國小', 'fhjh', '私立復興實驗高級中學', 'Taipei Fuhsing Private School']"
"['宜蘭農工', '花蓮高工']"
['Empty']
"['朝陽科技大學', '國立台中家商']"
"['麻省理農學院', '私立中華工商', '花蓮中華工商', '中華工商', '花蓮縣私立中華高級工商職業學校']"
"['天主教輔仁大學 Fu Jen Catholic University', '高雄市立中正高中', '輔仁大學']"
['Empty']
['Empty']
"['和春技術學院', '中正高工']"
['Empty']
"['National Sun Yat-sen University', '臺中市立清水高中']"
"['國立體育大學', '國立關西高級中學']"
"['中國文化大學', '台北市立復興高級中學']"
['Empty']
"['東南工專', '東南工專']"
['育民高職']
['東南科技大學']
['Empty']
['Empty']
['Empty']
['國立北斗家商']
"['國立臺灣師範大學附屬高級中學', '臺北市私立延平高級中學', '國立臺灣師範大學 National Taiwan Normal University', '國立臺灣師範大學']"
['Empty']
"['國立清華大學National Tsing Hua University', '國立金門大學']"
['Empty']
['Empty']
"['國立交通大學 National Chiao Tung University', '國立台中高級工業職業學校', '國立台中高工', '國立台中高級工業職業學校', '國立台灣科技大學']"
['東海大學 Tunghai University']
['Empty']
['Empty']
"['Asia University 亞洲大學', '萬新國中', '亞洲大學', '潮州高中']"
['Empty']
['Empty']
"['Soochow University', '台北市立華江高中']"
['Empty']
"['國立屏東大學 National Pingtung University - NPTU', '國立員林高級中學']"
['國立成功大學 National Cheng Kung University']
['Empty']
['Empty']
['Empty']
['Empty']
"['宜蘭大學', '國立彰化高中']"
"['臺北市立和平高中', '重陽國小', '東海大學 Tunghai University']"
"['清華大學 National Tsing Hua University', '高師大附中']"
"['KGHS 高雄女中', '高雄市立高雄女子高級中學', 'National Tsing Hua University', '北港國中', '高雄市立高雄女子高級中學', ""kaoshiung Girls' High School""]"
['銘傳大學']
['花蓮女中']
['Empty']
['Empty']
"['中國醫藥大學', '台中一中', '居仁國中']"
"['逢甲大學', '中央大學', '高雄市立龍華國中', '高雄市立福誠高級中學']"
"['大同大學', '臺北市立麗山高級中學', '大湖國小', '大同大學', '台北市立麗山高中', '麗山高中星晴雜技社', '大湖國小', '臺北市立內湖國民中學', '內湖國中']"
['Empty']
"['臺北護理健康大學', '台北市立士林高商']"
['Empty']
"['清華大學 National Tsing Hua University', '明正國中', '屏東縣立明正國民中學The Ming Cheng JHS of Pingtung County']"
"['漳和國中', '海山高工', '國立海山高級工業職業學校']"
['Empty']
['Empty']
['Empty']
"['南華大學生死所', '東海大學', '蘭陽女中']"
['Empty']
['Empty']
"[""國立臺中女子高級中學 National Taichung Girls' Senior High School (TCGS)"", '臺北醫學大學', '曉明女中國中部']"
"['中國文化大學', '新竹市立建功高中']"
['Empty']
"['暨南大學', '國立新店高級中學']"
['Empty']
['Empty']
"['國立屏東商業技術學院', '長榮大學', '屏東商業技術學院', '屏東縣立大同高中']"
['Empty']
['Empty']
"['國立臺灣科技大學', '大安高工']"
"['嘉義市興華中學', '嘉義市私立興華高中']"
['Empty']
['Empty']
['淡江大學']
"['國立高雄大學', '高雄大學西洋語文學系', '交通大學 NCTU', '天主教黎明高級中學', 'National Chiao Tung University', 'NUK', '黎明中學', '私立黎明高級中學', '黎明高中']"
"['國立清華大學National Tsing Hua University', '清華大學 (北京)', '國立大里高級中學']"
['國立清華大學National Tsing Hua University']
"['醒吾科技大學', '醒吾技術學院行銷與流通管理系', '醒吾高中']"
['Empty']
"['National University of Tainan', '台南二中']"
"['國立新營高級工業職業學校', '高雄海洋科技大學(NKMU)']"
['Empty']
['Empty']
['Empty']
"['國立清華大學National Tsing Hua University', '國立清華大學National Tsing Hua University', '國立金門高級中學']"
"['國立清華大學National Tsing Hua University', '復旦高中', '文化國小']"
['禮文華文中心']
['中原大學']
['國立清華大學National Tsing Hua University']
['Empty']
['和順國中']
['Empty']
['Empty']
['Empty']
"['國立清華大學National Tsing Hua University', 'Wfjh高雄市立五福國民中學', '國立成功大學', 'National Cheng Kung University']"
['台中商專']
"['淡江大學', '師大附中']"
"['清華大學物理系', '桃園縣私立治平高中']"
['Empty']
"['和美實驗高中', '國立和美實驗學校']"
"['聯合工專', '花蓮高工']"
"['國立中興大學', '逢甲大學']"
"['中華科技大學', '新興工商']"
['台北市私立景文高中']
['Empty']
['池東國小']
"['錦和高中', '國立虎尾科技大學', '台北縣立錦和高級中學', '漳和國中']"
['Empty']
"['Fcu', '國立台中第二高級中學']"
['尖山國中']
"['明道大學', '大慶商工']"
['Empty']
"['醒吾夜校', '林口國中', '醒吾高中']"
['國立台灣科技大學']
['Empty']
['輔英']
"['台北工專', '桃園農工']"
['Empty']
"['高雄醫學大學 Kaohsiung Medical University', '國立臺灣大學 National Taiwan University']"
['萬丹國中']
['華興中學']
['光武工專']
['國立新竹高級中學']
"['清華大學 National Tsing Hua University', '高雄市立高雄中學', '東港高中(國中部)', '東港高中']"
"['國立清華大學National Tsing Hua University', '國立中興大學附屬高級中學', '草屯國中', '草屯國中']"
"['彰化女中', '清華大學 National Tsing Hua University', '鹿港國中']"
['Empty']
"['實踐大學服裝設計學系 Shih Chien University Fashion Department', '臺北市立中山女子高級中學', '敦化國中', '敦化國中', '敦化國小']"
"['清華大學 National Tsing Hua University', '臺北市立麗山高級中學', '建德國中']"
"['國立清華大學National Tsing Hua University', '上海台商子女?校']"
"['TKU', '桃園縣立永豐高級中學附設國中部']"
"['南臺科技大學 STUST', '台南市私立長榮中學']"
['Empty']
['Empty']
"['虎尾技術學院', '虎尾科技大學', '彰師附工', '彰工']"
['宜蘭國中']
['Empty']
['Empty']
['Empty']
['私立延平高中']
['永靖高工']
['Empty']
"['國立屏東科技大學', '鳳山商工', '鹽埕國中']"
['Empty']
['Empty']
['達德商工']
['Empty']
['Empty']
"['國立清華大學材料科學工程學系', '台南一中']"
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['高雄市私立樹德家商']
"['社會大學', '麻豆國中']"
['Empty']
['Empty']
"['東吳大學', '楊梅高中']"
['高中']
"['復興工專', '復興工商專校', '復興工商專科學校', '復興工商專校']"
['光華高工']
['Empty']
"['崇先中學', '南台工專', '南臺科技大學 STUST']"
['高雄師範大學']
"['四海工專', '空中大學']"
"['國立東勢高級職業工業學校', '勤益科技大學']"
"['社會大學', '建台']"
['Empty']
['基隆市私立二信高級中學']
"['國立暨南國際大學', '國立大里高級中學', '南投縣中興國中']"
['國立豐原高中']
['Empty']
['彰師大']
['Empty']
"['台中一中', '清華大學 National Tsing Hua University']"
['金甌女中']
['Empty']
['Empty']
['Empty']
['Empty']
['臺灣警察專科學校']
['Empty']
['朝陽科技大學']
['Empty']
['Empty']
"['陸軍官校正55期', '中正預校第4期']"
['Empty']
['國立清華大學National Tsing Hua University']
['Empty']
['Empty']
['國立空中大學畢業']
['Empty']
"['建國中學', '清華大學 National Tsing Hua University', '石牌國民中學']"
['Empty']
"['台北市私立復興實驗高級中學', '台灣科技大學(NTUST)']"
['Empty']
['Empty']
['Empty']
['不正常人類研究學院']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
"['國立交通大學 National Chiao Tung University', '元智大學']"
['Empty']
['Empty']
"['東海大學 Tunghai University', '新民高中']"
['Empty']
['國立中正大學']
['Empty']
['Empty']
"['屏東市自立路102巷34號', '宜蘭縣宜蘭市中山國民小學（Jhongshan Elementary School）']"
['Chung Yuan Christian University']
['Empty']
['家裡蹲大學']
['大安高工']
['Empty']
['Empty']
"['HungKuang University', '崇仁護理專科學校']"
['Empty']
['Empty']
['Empty']
['Empty']
"['大華技術學院', '精華國中', '光復高中']"
['Empty']
['省立恆春工商']
"['致理科技大學', '海山高工']"
"['大同大學', '桃園縣立平鎮高中']"
"['淡江大學', '新北市立中和高中']"
['國立興大附農']
['Empty']
['Empty']
['Empty']
['社會大學']
['基隆商工']
"['清華大學資訊工程學系 NTHU Department of Computer', '國立台中女子高級中學']"
['Empty']
['Empty']
['臺北市立第一女子高級中學']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
"['社會大學', '中華工商']"
['Empty']
"['國立高雄餐旅大學', '大明高中']"
['高雄高工']
['Empty']
['Empty']
['Empty']
"['社會大學', '湖內國中']"
['樹德家商資料處理科']
"['國立清華大學National Tsing Hua University', '國立武陵高級中學']"
['Empty']
['Empty']
"['國立交通大學', '基督教協同高級中學']"
['Empty']
['Empty']
['二信高級中學']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['士林高商(北士商)']
"['東光國中', '羅東高商', 'THPT Th?t N?t']"
['Empty']
"['交通大學 NCTU', '台中一中 National Taichung First Senior High School', '台中市居仁國中']"
['忠信學校']
['Empty']
['Empty']
['彰師大']
['Empty']
['Empty']
"['社會大學', '省立三重商工']"
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
"['中興大學', '惠文高中', '大道國中']"
"['彰化精誠中學 Ching Cheng High School', '清華大學資訊工程學系 NTHU Department of Computer']"
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['Empty']
['人生大學']
['Empty']
['Empty']
['Empty']
['McGill University']
['Empty']
['Empty']
['Empty']
['Empty']
"['國立屏東科技大學', '南投高商']"
['Lyc?e Bristol']
['Empty']
['Empty']
"['IMT Atlantique', 'Lyc?e Henri Poincar?', 'UC Berkeley', 'Audencia', 'Seoul National University', 'Ecole Al Jabr']"
"['IMT Atlantique', 'I.L.A', 'Universidad de los Andes (Colombia)', 'EF Cambridge', 'Gimnasio Los Andes']"
['Empty']
['ENSMA']
['Empty']
['Empty']
"['清華大學物理系', '國立清華大學National Tsing Hua University', '彰化縣私立精誠高中']"
"['國立交通大學', 'Universit?t Mannheim - University of Mannheim', '私立復興實驗高級中學']"
"['IMT Atlantique', 'Lyc?e Bellevue', 'Lyc?e Saint Exup?ry Blagnac']"
"['Bond University', 'EM Strasbourg Business School']"
"['國立清華大學National Tsing Hua University', '台北市立建國高級中學', '建國中學', '高雄市立陽明國中', '東光國小', '東光國小', '光武國小']"
['Empty']
"['國立清華大學National Tsing Hua University', '台中一中']"
"['國立台北科技大學', '台北科技大學', '台中一中']"
['Empty']
['Empty']
['Empty']
"['國立交通大學 National Chiao Tung University', '臺中市私立曉明女子高級中學']"
"['國立清華大學National Tsing Hua University', '台中市私立大明高級中學附設國中部']"
"['University of Delaware', '國立臺灣大學 National Taiwan University']"
['國立清華大學National Tsing Hua University']
['Empty']
['國立清華大學National Tsing Hua University']
['Empty']
"['清華大學 National Tsing Hua University', '臺北市私立再興高級中學', '臺北市立松山高級中學', '台北市立松山高中']"
"['ETH Z?rich', 'Ecole polytechnique f?d?rale de Lausanne (EPFL)', '國立清華大學', '國立彰化高中', '清大電機 NTHU EE']"
"['國立清華大學', '國立台中第一高級中學']"
['Empty']
"['國立清華大學National Tsing Hua University', '清華大學 National Tsing Hua University']"
"['台北市立中山女子高級中學', '國立清華大學National Tsing Hua University', '上海台商子女學校 (Shanghai Taiwanese Children School)']"
"['西湖國小', '國立清華大學National Tsing Hua University']"
['國立清華大學']
"['國立清華大學', '新竹高中']"
['University of Minnesota']
"['國立清華大學National Tsing Hua University', '私立弘文高級中學', '私立弘文高級中學']"
"['National Tsing Hua University', '中正大學', '國立新竹女子高級中學']"
"[""衛理女中(Wesley Girls' High School)"", 'National Tsing Hua University', ""Wesley Girls' Senior High School"", '衛理女中國中部']"
"['國立清華大學National Tsing Hua University', '台中私立立人高中', '立人高中國中部', '大勇國小']"
"['國立清華大學National Tsing Hua University', '中山女中', ""衛理女中(Wesley Girls' High School)""]"
"['國立清華大學National Tsing Hua University', '臺北市立松山高級中學', '秀峰高中附國中部', '新北市立秀峰高級中學附屬國中部']"
"['國立清華大學', '高雄中學']"
['Empty']
"['國立清華大學', '台中二中', '大甲國中']"
"['清華大學 National Tsing Hua University', ""國立臺中女子高級中學 National Taichung Girls' Senior High School (TCGS)"", ""國立臺中女子高級中學 National Taichung Girls' Senior High School (TCGS)"", '台中女中']"
"['台中一中', '南投縣中興國中', '清華大學 National Tsing Hua University', '台中一中', '中興國中貳零壹']"
['Empty']
"['國立清華大學National Tsing Hua University', '國立臺灣大學 National Taiwan University', '台中一中', '臺中市立臺中第一高級中等學校']"
"['彰化縣立成功高級中學', '亞洲大學']"
"['國立清華大學National Tsing Hua University', ""國立臺中女子高級中學 National Taichung Girls' Senior High School (TCGS)"", 'Viator Catholic High School', ""國立臺中女子高級中學 National Taichung Girls' Senior High School (TCGS)"", '衛道中學']"
['Empty']
"['國立清華大學National Tsing Hua University', '國立新竹高級中學', '光武國中']"
['Empty']
"['清華大學 National Tsing Hua University', 'Concordia Middle School 基督教協同高級中學']"
['國立清華大學National Tsing Hua University']
"['清華大學 National Tsing Hua University', '鳳新高級中學']"
['Empty']
['National Tsing Hua University']
"['Universit?t Mannheim - University of Mannheim', '國立政治大學 National Chengchi University (NCCU)', 'National Taipei University', '國立台中第一高級中學', '台中市立東興國小']"
['The Great IPE - 清大工學院學士班']
['清華大學 National Tsing Hua University']
['清華大學 National Tsing Hua University']
['清大電機 NTHU EE']
['高雄醫學大學']
"['台北市立和平高級中學', 'NTHU', '臺北市立和平高級中學', '臺北市立和平高級中學']"
"['清華大學 National Tsing Hua University', '湖南國小', '彰化縣私立精誠高中']"
"['臺中一中', '清大電機 NTHU EE', '台中一中', '衛道中學國中部']"
"['高雄市立高雄高級中學', '台灣清華大學', 'Kaohsiung Municipal Kaohsiung Senior High School']"
['國立清華大學National Tsing Hua University']
['Empty']
"['高雄中學', '清大電機 NTHU EE', '國立清華大學National Tsing Hua University', '高雄市立正興國中']"
['Empty']
"['國立清華大學National Tsing Hua University', '衛道中學']"
['臺北醫學大學']
['清華大學 National Tsing Hua University']
"['國立清華大學National Tsing Hua University', '立人高中']"
"['東勢國小', '國立興大附中 - 國大里', '國立清華大學National Tsing Hua University', '賴厝國小']"
"['國立臺灣大學 National Taiwan University', '國立清華大學National Tsing Hua University', 'University of Minnesota', '國立臺南第一高級中學']"
"['國立清華大學National Tsing Hua University', '忠明高中', '國立成功大學']"
['清華大學 National Tsing Hua University']
"['桃園市立永豐高級中學', '永豐高中']"
"['臺北市立成功高級中學', '國立清華大學National Tsing Hua University', '景美國中', '台北市立景美國民中學 Jingmei Junior High School', '臺北市立建安國小 (Jian-An Elementary School)']"
"['Universitetet i Oslo (UiO)', '清華大學 National Tsing Hua University', '國立竹北高級中學National Chu-pei Senior High School', '新竹市立建功高級中學']"
"['國立清華大學National Tsing Hua University', '國立中壢高級中學', '平鎮國中']"
"['交通大學 NCTU', '高雄中學', '高雄市立陽明國小', 'College of Education']"
['National Tsing Hua University']
"['臺中市立臺中第一高級中等學校', '國立清華大學National Tsing Hua University', '衛道中學國中部', '清華大學 National Tsing Hua University']"
"['國立臺灣大學 National Taiwan University', '國立清華大學National Tsing Hua University', '國立臺中第二高級中學']"
['清華大學 National Tsing Hua University']
"['National Tsing Hua University', '復旦高級中學', '國立武陵高級中學', '私立復旦高級中學', '復旦高中', '復旦中學國中部']"
"['香港大學 University Of Hong Kong', '香港大學 University Of Hong Kong', '國立臺灣師範大學附屬高級中學']"
"['國立政治大學   National Chengchi University (NCCU)', '國立清華大學National Tsing Hua University', 'HSNU 師大附中']"
"['國立清華大學National Tsing Hua University', '雲林縣私立揚子高級中學']"
"['淡江大學', '國立台中第一高級中學', 'Taichung Municipal Taichung First Senior High School', '台中一中', '台中一中', '台中市立豐南國民中學']"
"['清大電機 NTHU EE', 'National Tsing Hua University']"
